time,Open,High,Low,Close,Volume
2019-07-17,1.10722,1.11102,1.10697,1.10819,27977
2019-07-18,1.10819,1.10892,1.10597,1.10665,40940
2019-07-19,1.10666,1.10826,1.10115,1.10129,36936
2019-07-22,1.10149,1.10352,1.09989,1.10054,29815
2019-07-23,1.10053,1.10192,1.09708,1.09852,34019
2019-07-24,1.09852,1.10047,1.09687,1.09691,32274
2019-07-25,1.0969,1.10548,1.09623,1.10431,45907
2019-07-26,1.10425,1.10629,1.10375,1.10517,35195
2019-07-29,1.10464,1.10589,1.10249,1.10499,28439
2019-07-30,1.10492,1.10545,1.10288,1.10457,43356
2019-07-31,1.10458,1.10618,1.10028,1.10094,53835
2019-08-01,1.10094,1.1019,1.0969,1.09756,75611
2019-08-02,1.09756,1.09758,1.09064,1.09091,79852
2019-08-05,1.09275,1.09313,1.08629,1.09045,87203
2019-08-06,1.09041,1.09534,1.08937,1.09329,83128
2019-08-07,1.0933,1.09579,1.08927,1.09215,98279
2019-08-08,1.09215,1.09554,1.08974,1.08974,68097
2019-08-09,1.08974,1.09302,1.08875,1.08916,54624
2019-08-12,1.08922,1.09016,1.08671,1.08681,58448
2019-08-13,1.08678,1.09221,1.08407,1.09086,79760
2019-08-14,1.09087,1.09138,1.08376,1.08396,89537
2019-08-15,1.08405,1.08735,1.0835,1.08439,100667
2019-08-16,1.0843,1.08771,1.08374,1.08513,67180
2019-08-19,1.08455,1.08977,1.08314,1.08698,51953
2019-08-20,1.0872,1.0881,1.08442,1.08506,52855
2019-08-21,1.08473,1.08949,1.08473,1.0889199999999999,51229
2019-08-22,1.08865,1.09188,1.08746,1.08968,56544
2019-08-23,1.08964,1.09274,1.08539,1.08579,69862
2019-08-26,1.08479,1.0902,1.08372,1.08643,82642
2019-08-27,1.08643,1.09157,1.0858,1.08812,54506
2019-08-28,1.08769,1.09021,1.08643,1.0873,48971
2019-08-29,1.0873,1.09131,1.08603,1.09072,52433
2019-08-30,1.09072,1.09232,1.08672,1.08744,56930
2019-09-02,1.08748,1.08927,1.0858,1.08619,32325
2019-09-03,1.08573,1.08658,1.08189,1.08275,53458
2019-09-04,1.08275,1.08593,1.08107,1.08194,48592
2019-09-05,1.08198,1.09126,1.08134,1.08782,47663
2019-09-06,1.08782,1.09305,1.08735,1.08874,49564
2019-09-09,1.08875,1.09619,1.0883099999999999,1.09564,41751
2019-09-10,1.09564,1.09678,1.09152,1.09483,43333
2019-09-11,1.09483,1.09706,1.09102,1.09305,40293
2019-09-12,1.09305,1.09683,1.08499,1.09542,64643
2019-09-13,1.0954,1.09741,1.09269,1.09616,50675
2019-09-16,1.09344,1.09586,1.09115,1.092,48297
2019-09-17,1.092,1.09968,1.09093,1.09943,47711
2019-09-18,1.09943,1.10182,1.09843,1.09974,46749
2019-09-19,1.09974,1.10172,1.09561,1.09578,56325
2019-09-20,1.09578,1.0969,1.09111,1.0919,49937
2019-09-23,1.09225,1.09287,1.08559,1.08794,44640
2019-09-24,1.08781,1.08965,1.08434,1.08572,49400
2019-09-25,1.08572,1.08669,1.08317,1.08493,49381
2019-09-26,1.08493,1.08751,1.08436,1.08467,45486
2019-09-27,1.08452,1.08646,1.08322,1.08434,44401
2019-09-30,1.08441,1.08861,1.08346,1.08727,44198
2019-10-01,1.08727,1.09205,1.08512,1.08548,54271
2019-10-02,1.08548,1.0953,1.08489,1.09237,59136
2019-10-03,1.09215,1.09789,1.0918,1.09511,61851
2019-10-04,1.09508,1.09771,1.09087,1.09235,57214
2019-10-07,1.0913,1.09375,1.08963,1.09114,48830
2019-10-08,1.09088,1.0927,1.0871,1.08772,63191
2019-10-09,1.08768,1.09301,1.0869,1.09246,52380
2019-10-10,1.09246,1.09767,1.08984,1.09696,71850
2019-10-11,1.09673,1.10385,1.09645,1.09993,66311
2019-10-14,1.10009,1.10097,1.0971,1.09882,43049
2019-10-15,1.09872,1.10271,1.0971899999999999,1.1017,61618
2019-10-16,1.10172,1.10312,1.09923,1.10121,59788
2019-10-17,1.10098,1.10585,1.09741,1.09859,58736
2019-10-18,1.09859,1.10079,1.09741,1.0991900000000001,49477
2019-10-21,1.0983,1.1008,1.09795,1.09856,45875
2019-10-22,1.09828,1.10227,1.09828,1.10065,49707
2019-10-23,1.10058,1.10303,1.09929,1.10204,46275
2019-10-24,1.10154,1.1041,1.10056,1.10167,50238
2019-10-25,1.1016,1.10301,1.10033,1.10175,45332
2019-10-28,1.10129,1.10578,1.10094,1.10387,34094
2019-10-29,1.10391,1.1049,1.1020699999999999,1.10436,36266
2019-10-30,1.10436,1.10489,1.10129,1.10296,50675
2019-10-31,1.10278,1.10347,1.09912,1.09982,54151
2019-11-01,1.09982,1.10262,1.09949,1.10025,49523
2019-11-04,1.10041,1.10341,1.09895,1.09895,38883
2019-11-05,1.09895,1.10286,1.09786,1.09915,51913
2019-11-06,1.09915,1.10152,1.0977999999999999,1.09837,43201
2019-11-07,1.09817,1.10119,1.09738,1.09921,58309
2019-11-08,1.09921,1.10048,1.09745,1.09912,44409
2019-11-11,1.09865,1.09941,1.09568,1.09579,29765
2019-11-12,1.09579,1.09792,1.09265,1.09312,40280
2019-11-13,1.0929,1.09369,1.08779,1.08955,40342
2019-11-14,1.08951,1.09027,1.08623,1.08853,39821
2019-11-15,1.08842,1.09458,1.08841,1.09368,32909
2019-11-18,1.09252,1.09616,1.09244,1.09548,36050
2019-11-19,1.09543,1.09861,1.09362,1.09715,36146
2019-11-20,1.09715,1.10006,1.09511,1.09712,44552
2019-11-21,1.09691,1.1003,1.09552,1.09816,42980
2019-11-22,1.09814,1.10105,1.0976,1.09889,42091
2019-11-25,1.09885,1.10001,1.09664,1.09734,35433
2019-11-26,1.09735,1.09994,1.09669,1.09883,35239
2019-11-27,1.09883,1.09998,1.09793,1.09887,35840
2019-11-28,1.09866,1.1002399999999999,1.09843,1.09891,26536
2019-11-29,1.09891,1.10224,1.09875,1.10155,32852
2019-12-02,1.10128,1.10267,1.09803,1.09808,38666
2019-12-03,1.09806,1.09923,1.09267,1.09367,39572
2019-12-04,1.09366,1.09683,1.09206,1.09488,41924
2019-12-05,1.0947,1.0982,1.09405,1.0959699999999999,35044
2019-12-06,1.09566,1.098,1.09422,1.0949200000000001,36471
2019-12-09,1.09557,1.09669,1.09262,1.0927,29441
2019-12-10,1.09299,1.09364,1.09112,1.09192,32138
2019-12-11,1.09175,1.09447,1.09097,1.09391,37139
2019-12-12,1.09353,1.09758,1.09229,1.0955,49797
2019-12-13,1.09537,1.10316,1.09323,1.09405,63227
2019-12-16,1.09323,1.09672,1.09323,1.09456,33307
2019-12-17,1.0946,1.09673,1.09238,1.09337,33711
2019-12-18,1.09324,1.09334,1.0893,1.08942,31504
2019-12-19,1.08946,1.09259,1.08667,1.08806,33769
2019-12-20,1.08747,1.09064,1.08648,1.08806,33426
2019-12-23,1.08729,1.08965,1.08607,1.08823,29477
2019-12-24,1.08823,1.08977,1.08556,1.08663,23957
2019-12-26,1.0858,1.08965,1.08576,1.08845,13818
2019-12-27,1.08791,1.09044,1.08691,1.0892,35658
2019-12-30,1.08853,1.09029,1.08488,1.08561,36364
2019-12-31,1.08561,1.0883099999999999,1.08393,1.08522,33962
2020-01-02,1.08371,1.08772,1.0834,1.08495,38407
2020-01-03,1.08481,1.08577,1.08231,1.08475,45261
2020-01-06,1.08285,1.0859,1.08285,1.08354,38211
2020-01-07,1.08369,1.08598,1.08077,1.08189,44284
2020-01-08,1.08135,1.08281,1.07817,1.0814,57482
2020-01-09,1.08125,1.08322,1.07939,1.08059,36823
2020-01-10,1.08046,1.0829,1.07993,1.08177,31221
2020-01-13,1.08072,1.08327,1.07968,1.08058,31054
2020-01-14,1.08006,1.08199,1.07589,1.07629,40498
2020-01-15,1.07608,1.0776,1.07416,1.07473,40421
2020-01-16,1.07462,1.07585,1.07325,1.07446,36224
2020-01-17,1.07351,1.07564,1.07301,1.07309,33662
2020-01-20,1.07293,1.07493,1.0719400000000001,1.074,23865
2020-01-21,1.07389,1.07507,1.07303,1.07332,35325
2020-01-22,1.07359,1.07871,1.07308,1.07356,32801
2020-01-23,1.07338,1.07465,1.07014,1.07141,36372
2020-01-24,1.07062,1.07222,1.06999,1.0706,32584
2020-01-27,1.06972,1.07164,1.06761,1.06808,34252
2020-01-28,1.0679,1.07261,1.06645,1.0723,29313
2020-01-29,1.07208,1.07372,1.07095,1.07146,28285
2020-01-30,1.07124,1.0722,1.06805,1.0693,36577
2020-01-31,1.06901,1.07058,1.06762,1.06875,38533
2020-02-03,1.06764,1.06927,1.06629,1.0685,36596
2020-02-04,1.06788,1.07166,1.06721,1.07046,35073
2020-02-05,1.06983,1.07274,1.0689899999999999,1.07052,35434
2020-02-06,1.07042,1.07237,1.06948,1.07024,33436
2020-02-07,1.06995,1.07098,1.0679,1.06973,39776
2020-02-10,1.0686,1.07126,1.06596,1.0664,41158
2020-02-11,1.06597,1.06784,1.06483,1.06508,38831
2020-02-12,1.06495,1.06616,1.06305,1.06356,41849
2020-02-13,1.06328,1.06383,1.06089,1.06159,42092
2020-02-14,1.0615,1.06499,1.06056,1.06362,32908
2020-02-17,1.06373,1.06498,1.06245,1.06248,27372
2020-02-18,1.06248,1.06287,1.06082,1.06092,39810
2020-02-19,1.06067,1.0634,1.06067,1.06312,39092
2020-02-20,1.06297,1.06336,1.06057,1.06121,51753
2020-02-21,1.0605,1.06236,1.06043,1.06106,47809
2020-02-24,1.06064,1.06258,1.05894,1.06221,60767
2020-02-25,1.062,1.06344,1.05929,1.06191,58012
2020-02-26,1.06157,1.06361,1.05988,1.06271,60504
2020-02-27,1.06254,1.06711,1.06159,1.06416,66165
2020-02-28,1.06426,1.06582,1.05846,1.0644,79628
2020-03-02,1.06361,1.07055,1.06244,1.06757,81242
2020-03-03,1.0671,1.07093,1.06292,1.06827,88761
2020-03-04,1.06719,1.07032,1.06197,1.06559,63865
2020-03-05,1.06471,1.06751,1.06158,1.06208,59857
2020-03-06,1.06209,1.06233,1.05743,1.05825,96057
2020-03-09,1.05806,1.06379,1.05412,1.05804,107236
2020-03-10,1.05797,1.06447,1.05594,1.05984,108855
2020-03-11,1.05989,1.06096,1.05686,1.05692,86196
2020-03-12,1.05699,1.05912,1.05403,1.05518,111883
2020-03-13,1.05523,1.0618,1.0549,1.05568,126056
2020-03-16,1.055,1.05897,1.05374,1.05796,145101
2020-03-17,1.05796,1.06048,1.05444,1.05669,106230
2020-03-18,1.05669,1.05842,1.05308,1.05548,124001
2020-03-19,1.05533,1.06007,1.05239,1.05352,135600
2020-03-20,1.05335,1.05565,1.05206,1.05406,134442
2020-03-23,1.05345,1.05995,1.05246,1.05587,125964
2020-03-24,1.05521,1.06,1.05394,1.05855,96515
2020-03-25,1.05853,1.06366,1.05774,1.06259,92864
2020-03-26,1.06201,1.0653,1.06063,1.06203,99094
2020-03-27,1.06152,1.0635,1.0563,1.05919,111213
2020-03-30,1.05948,1.06004,1.05505,1.05783,72086
2020-03-31,1.05783,1.06214,1.05616,1.05925,73037
2020-04-01,1.05925,1.06045,1.05571,1.05768,57999
2020-04-02,1.05797,1.05927,1.05454,1.05616,62587
2020-04-03,1.05624,1.05763,1.05423,1.0555,58875
2020-04-06,1.05525,1.05803,1.05492,1.05596,55530
2020-04-07,1.05596,1.05934,1.05498,1.05602,57489
2020-04-08,1.05588,1.0567,1.0546,1.0546,55667
2020-04-09,1.05445,1.05816,1.05417,1.05597,56308
2020-04-10,1.05601,1.05708,1.05506,1.05521,29446
2020-04-13,1.05642,1.05666,1.05491,1.05542,42297
2020-04-14,1.05487,1.05588,1.05321,1.0544,51055
2020-04-15,1.05399,1.05509,1.05224,1.05224,52398
2020-04-16,1.05187,1.05268,1.05076,1.05148,46911
2020-04-17,1.05121,1.0527,1.05073,1.05153,50503
2020-04-20,1.05158,1.05229,1.05117,1.0512299999999999,38585
2020-04-21,1.0512299999999999,1.05308,1.05058,1.05233,35931
2020-04-22,1.05233,1.05308,1.05125,1.05135,37788
2020-04-23,1.05045,1.05302,1.04967,1.05155,48937
2020-04-24,1.05144,1.05367,1.05085,1.05304,44424
2020-04-27,1.05143,1.0579,1.05136,1.05581,41506
2020-04-28,1.05527,1.06108,1.05446,1.05456,44151
2020-04-29,1.0544,1.06082,1.05362,1.0588899999999999,43572
2020-04-30,1.0588899999999999,1.05982,1.05458,1.05746,49886
2020-05-01,1.0572300000000001,1.05807,1.0551,1.05528,38547
2020-05-04,1.05438,1.05634,1.05222,1.05235,41378
2020-05-05,1.05193,1.05553,1.05151,1.05402,41408
2020-05-06,1.05341,1.05444,1.05202,1.05238,41261
2020-05-07,1.05197,1.05419,1.05197,1.05385,46495
2020-05-08,1.05385,1.05454,1.05219,1.05224,35534
2020-05-11,1.05134,1.05316,1.05122,1.0512299999999999,36735
2020-05-12,1.0512299999999999,1.0522,1.05094,1.05101,37357
2020-05-13,1.05101,1.05316,1.05052,1.05141,40954
2020-05-14,1.0512299999999999,1.052,1.05038,1.05127,39362
2020-05-15,1.05114,1.05258,1.05075,1.05127,37511
2020-05-18,1.05097,1.0661,1.04967,1.05949,39984
2020-05-19,1.0596,1.06552,1.05941,1.06091,44775
2020-05-20,1.06079,1.06175,1.0577,1.05921,38064
2020-05-21,1.05916,1.06501,1.05838,1.06243,42223
2020-05-22,1.06223,1.06319,1.05806,1.05862,40466
2020-05-25,1.0576699999999999,1.05977,1.05757,1.05824,34163
2020-05-26,1.05821,1.06324,1.05779,1.06012,41922
2020-05-27,1.05995,1.06974,1.05883,1.06522,55150
2020-05-28,1.06523,1.0697,1.06452,1.06771,49474
2020-05-29,1.06766,1.07251,1.06602,1.06753,53122
2020-06-01,1.06803,1.07086,1.06681,1.06964,40205
2020-06-02,1.06964,1.07641,1.06847,1.0747,51439
2020-06-03,1.0747,1.0818699999999999,1.07412,1.07959,52852
2020-06-04,1.07943,1.08603,1.07432,1.08322,57527
2020-06-05,1.08288,1.09146,1.08216,1.08599,55879
2020-06-08,1.08528,1.08889,1.08006,1.08141,46731
2020-06-09,1.08127,1.08279,1.07452,1.07794,56448
2020-06-10,1.07793,1.0789900000000001,1.07252,1.07323,66544
2020-06-11,1.07336,1.07468,1.06553,1.06658,74403
2020-06-12,1.06583,1.07271,1.06485,1.07186,69080
2020-06-15,1.07023,1.07469,1.0672,1.0746,73563
2020-06-16,1.07447,1.07681,1.06832,1.07126,65272
2020-06-17,1.07078,1.07219,1.06587,1.06645,61090
2020-06-18,1.06627,1.06894,1.06519,1.06606,54255
2020-06-19,1.06541,1.06771,1.06352,1.06437,47381
2020-06-22,1.06325,1.0674,1.06324,1.06719,44576
2020-06-23,1.06699,1.07108,1.06597,1.06821,55942
2020-06-24,1.06821,1.06924,1.0659399999999999,1.06638,51896
2020-06-25,1.06541,1.06759,1.06347,1.06383,52632
2020-06-26,1.06364,1.06439,1.06272,1.06369,43716
2020-06-29,1.0628,1.06953,1.0628,1.06913,49451
2020-06-30,1.06809,1.06979,1.06304,1.06401,56963
2020-07-01,1.06401,1.06608,1.06114,1.06403,50484
2020-07-02,1.06359,1.06605,1.06169,1.06233,50818
2020-07-03,1.06192,1.0637,1.06101,1.06166,37146
2020-07-06,1.06169,1.06551,1.06136,1.06543,49196
2020-07-07,1.06543,1.06652,1.06206,1.06222,44937
2020-07-08,1.06222,1.06401,1.0614,1.06292,53878
2020-07-09,1.06238,1.06463,1.06044,1.06076,49227
2020-07-10,1.0608,1.06391,1.05928,1.06327,47315
2020-07-13,1.0627,1.07019,1.06266,1.06792,47463
2020-07-14,1.06792,1.07157,1.06497,1.07142,56707
2020-07-15,1.07027,1.07867,1.06994,1.07727,56231
2020-07-16,1.07653,1.0796000000000001,1.07464,1.076,53302
2020-07-17,1.0759,1.0768,1.07225,1.0723799999999999,49420
2020-07-20,1.07284,1.07752,1.0719400000000001,1.07461,63382
2020-07-21,1.07461,1.07581,1.07212,1.07532,68919
2020-07-22,1.07447,1.07941,1.07413,1.07545,73360
2020-07-23,1.07545,1.07613,1.07145,1.07288,68066
2020-07-24,1.07175,1.07484,1.07115,1.07305,67358
2020-07-27,1.07175,1.08373,1.07172,1.08087,62819
2020-07-28,1.08071,1.08264,1.07427,1.07529,60366
2020-07-29,1.07473,1.0782,1.07444,1.07587,59987
2020-07-30,1.07587,1.07732,1.07329,1.07664,63008
2020-07-31,1.07664,1.07966,1.0745,1.07546,76530
2020-08-03,1.07413,1.08376,1.07413,1.07929,64239
2020-08-04,1.07929,1.08103,1.07383,1.07774,62722
2020-08-05,1.07769,1.07921,1.07609,1.07761,62332
2020-08-06,1.07614,1.08211,1.07513,1.08035,71501
2020-08-07,1.08035,1.0812599999999999,1.0753,1.07545,67197
2020-08-10,1.07495,1.07918,1.0745,1.07462,51713
2020-08-11,1.07462,1.07907,1.07339,1.07613,66153
2020-08-12,1.07594,1.07863,1.07376,1.07467,72169
2020-08-13,1.07346,1.07896,1.0731,1.07457,60806
2020-08-14,1.07451,1.07713,1.07396,1.07651,48591
2020-08-17,1.07552,1.07839,1.07446,1.07599,44421
2020-08-18,1.07435,1.07892,1.07435,1.07808,52090
2020-08-19,1.07734,1.08483,1.07689,1.08262,64379
2020-08-20,1.08261,1.08409,1.07611,1.07638,65265
2020-08-21,1.075,1.07772,1.07354,1.07544,58163
2020-08-24,1.07497,1.07743,1.07413,1.07478,49485
2020-08-25,1.07445,1.07671,1.0731,1.07407,51979
2020-08-26,1.07362,1.07583,1.07312,1.07444,53780
2020-08-27,1.0725500000000001,1.07596,1.07211,1.07452,70247
2020-08-28,1.07452,1.07672,1.07313,1.07616,61967
2020-08-31,1.07558,1.07886,1.07459,1.07854,49506
2020-09-01,1.07854,1.08766,1.07718,1.08297,61717
2020-09-02,1.0828,1.08504,1.07741,1.07761,60086
2020-09-03,1.07761,1.08003,1.07583,1.0771,53474
2020-09-04,1.0771,1.0824799999999999,1.07588,1.08123,52942
2020-09-07,1.08108,1.08345,1.0798,1.08177,36133
2020-09-08,1.08177,1.0846,1.07965,1.07965,55528
2020-09-09,1.07964,1.08166,1.07642,1.07657,66646
2020-09-10,1.07657,1.07866,1.07495,1.07548,58932
2020-09-11,1.07518,1.07875,1.07512,1.0765500000000001,46667
2020-09-14,1.07497,1.07773,1.07497,1.07697,41431
2020-09-15,1.07697,1.07852,1.07519,1.07554,47521
2020-09-16,1.07554,1.0765,1.0735,1.0735,47430
2020-09-17,1.0735,1.0763,1.07264,1.07544,58679
2020-09-18,1.07452,1.0794,1.07452,1.079,49555
2020-09-21,1.0792,1.07987,1.07393,1.0763,60337
2020-09-22,1.07493,1.07742,1.07448,1.07524,52437
2020-09-23,1.07524,1.0783800000000001,1.07513,1.07681,58384
2020-09-24,1.07681,1.08177,1.07544,1.0802100000000001,53340
2020-09-25,1.08022,1.082,1.079,1.08016,49710
2020-09-28,1.07874,1.08293,1.07728,1.07768,45895
2020-09-29,1.07752,1.08166,1.0772599999999999,1.07924,49859
2020-09-30,1.07917,1.08159,1.07616,1.07867,58397
2020-10-01,1.07831,1.08045,1.07651,1.0778699999999999,62302
2020-10-02,1.07808,1.07958,1.07673,1.0783800000000001,56116
2020-10-05,1.07592,1.07921,1.07342,1.07796,43811
2020-10-06,1.07775,1.07888,1.07634,1.07634,51173
2020-10-07,1.07635,1.07958,1.07635,1.07767,44102
2020-10-08,1.07759,1.07997,1.07759,1.07766,41470
2020-10-09,1.07766,1.07889,1.07538,1.07583,41287
2020-10-12,1.07563,1.07732,1.07318,1.07318,36251
2020-10-13,1.07354,1.07461,1.07248,1.074,41504
2020-10-14,1.07415,1.07486,1.0724,1.07274,41339
2020-10-15,1.07266,1.07325,1.06877,1.07009,44275
2020-10-16,1.07009,1.07293,1.0694,1.07186,46955
2020-10-19,1.07154,1.07278,1.07034,1.0705,39084
2020-10-20,1.0705,1.0733,1.07032,1.07214,37933
2020-10-21,1.07214,1.07393,1.07099,1.07343,45129
2020-10-22,1.07343,1.07478,1.07136,1.07162,39289
2020-10-23,1.07162,1.07286,1.07008,1.07214,40371
2020-10-26,1.07243,1.07272,1.07066,1.0719400000000001,34245
2020-10-27,1.07164,1.0747,1.0714299999999999,1.07163,33315
2020-10-28,1.07159,1.07186,1.06758,1.06932,42603
2020-10-29,1.06918,1.0702099999999999,1.06768,1.06788,45908
2020-10-30,1.06763,1.0701,1.06708,1.06751,43246
2020-11-02,1.06729,1.07046,1.0667200000000001,1.06941,39538
2020-11-03,1.06881,1.07181,1.06806,1.06811,36107
2020-11-04,1.06811,1.07131,1.06593,1.06823,62610
2020-11-05,1.06823,1.07262,1.0665,1.06954,50547
2020-11-06,1.06933,1.07007,1.06752,1.0689899999999999,44332
2020-11-09,1.06828,1.08072,1.0679,1.07798,62956
2020-11-10,1.07798,1.08218,1.07768,1.08073,53137
2020-11-11,1.07913,1.08235,1.07813,1.07941,42480
2020-11-12,1.07941,1.08076,1.07806,1.07989,36854
2020-11-13,1.07837,1.08157,1.07837,1.07973,35860
2020-11-16,1.08029,1.08268,1.07876,1.08141,41424
2020-11-17,1.08141,1.08202,1.0802,1.08071,36078
2020-11-18,1.08089,1.0824,1.07892,1.07917,32797
2020-11-19,1.07928,1.0818,1.07893,1.08081,37269
2020-11-20,1.08039,1.08223,1.07941,1.08012,33147
2020-11-23,1.07973,1.0817,1.07941,1.08016,34354
2020-11-24,1.08016,1.0849,1.07969,1.08246,35910
2020-11-25,1.08246,1.08706,1.08156,1.08158,36603
2020-11-26,1.08158,1.08314,1.07884,1.07892,24593
2020-11-27,1.07918,1.08269,1.07884,1.08122,28706
2020-11-30,1.08061,1.08585,1.08025,1.08246,35974
2020-12-01,1.08132,1.08643,1.08132,1.08439,36040
2020-12-02,1.08481,1.08712,1.08125,1.08337,41466
2020-12-03,1.08337,1.084,1.08103,1.08134,35787
2020-12-04,1.08181,1.0848,1.07969,1.08073,37454
2020-12-07,1.0836,1.0836,1.07767,1.07767,37946
2020-12-08,1.07767,1.07984,1.07547,1.07547,35533
2020-12-09,1.07538,1.07829,1.07397,1.07397,33056
2020-12-10,1.0735,1.07691,1.07349,1.07537,39598
2020-12-11,1.07537,1.07887,1.0742099999999999,1.07732,30705
2020-12-14,1.07764,1.07916,1.07622,1.07664,33424
2020-12-15,1.07557,1.0785,1.07557,1.07584,33157
2020-12-16,1.07555,1.08064,1.07547,1.07874,37065
2020-12-17,1.07874,1.08574,1.07795,1.08397,34259
2020-12-18,1.08418,1.08588,1.08161,1.08218,29438
2020-12-21,1.08144,1.08464,1.07972,1.08357,44433
2020-12-22,1.08355,1.08443,1.08104,1.08104,32549
2020-12-23,1.08097,1.08577,1.08092,1.08184,33028
2020-12-24,1.08184,1.08637,1.08139,1.08489,21814
2020-12-28,1.08405,1.08914,1.084,1.08483,27978
2020-12-29,1.08478,1.0875,1.08199,1.0822,31152
2020-12-30,1.08212,1.08623,1.08174,1.08364,32027
2020-12-31,1.08287,1.08452,1.07976,1.08096,29747
2021-01-04,1.08036,1.08307,1.07864,1.07864,41330
2021-01-05,1.07833,1.08189,1.07807,1.0798,38728
2021-01-06,1.07896,1.08371,1.07896,1.08231,50454
2021-01-07,1.08153,1.08673,1.08151,1.08594,41017
2021-01-08,1.08458,1.08626,1.08166,1.08186,42840
2021-01-11,1.08166,1.084,1.08127,1.08141,41286
2021-01-12,1.081,1.08306,1.08042,1.08182,38306
2021-01-13,1.0815,1.0822,1.07834,1.0788,36066
2021-01-14,1.07785,1.0814,1.0775,1.07893,43348
2021-01-15,1.07862,1.07957,1.07498,1.07637,38767
2021-01-18,1.07468,1.07699,1.07384,1.07516,31308
2021-01-19,1.07517,1.07803,1.07515,1.07765,31198
2021-01-20,1.07704,1.07915,1.07659,1.07677,34313
2021-01-21,1.0760399999999999,1.07853,1.07556,1.07677,35065
2021-01-22,1.07571,1.07834,1.07555,1.07719,35439
2021-01-25,1.07606,1.07874,1.07606,1.07807,40524
2021-01-26,1.07759,1.07993,1.07697,1.07818,37983
2021-01-27,1.07766,1.0784799999999999,1.07481,1.07586,46108
2021-01-28,1.07512,1.07885,1.07512,1.07679,47626
2021-01-29,1.07577,1.08116,1.07555,1.08106,50190
2021-02-01,1.07901,1.08263,1.0783800000000001,1.08182,48067
2021-02-02,1.08096,1.08322,1.07982,1.08056,39782
2021-02-03,1.08012,1.08189,1.0795,1.08172,34262
2021-02-04,1.08125,1.08225,1.08086,1.08142,36605
2021-02-05,1.08071,1.08346,1.08067,1.08313,36394
2021-02-08,1.08171,1.08453,1.08171,1.08283,34849
2021-02-09,1.08154,1.08329,1.08039,1.08117,36691
2021-02-10,1.08068,1.08181,1.07855,1.0787,34357
2021-02-11,1.07808,1.08069,1.07808,1.07946,27023
2021-02-12,1.07829,1.08102,1.07829,1.08087,23046
2021-02-15,1.08041,1.08193,1.07874,1.07918,16337
2021-02-16,1.0791,1.08073,1.0787,1.08016,26959
2021-02-17,1.0789900000000001,1.08239,1.0789900000000001,1.08179,32539
2021-02-18,1.08099,1.08358,1.0808200000000001,1.083,24634
